,gp,min,fga,fg,3pa,3p,fta,ft,oreb,dreb,target_5yrs,pts_per_min,ast_per_min,reb_per_min,blk_per_min,stl_per_min,tov_per_min
816,63,22.1,7.6,50.3,0.0,0.0,1.8,72.2,2.3,2.7,1,0.4072398190045249,0.018099547511312215,0.2262443438914027,0.054298642533936646,0.013574660633484162,0.03167420814479638
817,48,20.1,6.3,45.7,1.0,28.3,2.0,79.6,0.6,1.4,0,0.38308457711442784,0.04477611940298507,0.09950248756218905,0.0,0.05472636815920398,0.04975124378109452
818,52,21.3,5.2,45.2,2.2,46.1,1.2,66.7,0.4,1.7,0,0.30985915492957744,0.06572769953051642,0.09859154929577466,0.023474178403755867,0.03286384976525821,0.03286384976525821
819,82,18.7,5.6,53.1,0.1,0.0,2.3,62.4,1.8,3.3,1,0.39572192513368987,0.03208556149732621,0.2727272727272727,0.010695187165775402,0.03208556149732621,0.04812834224598931
820,81,18.7,4.5,45.5,0.0,50.0,1.8,76.4,1.6,3.8,1,0.29411764705882354,0.026737967914438502,0.2887700534759359,0.026737967914438502,0.03208556149732621,0.06417112299465241
821,82,18.0,4.9,52.5,0.0,33.3,2.5,67.3,2.2,2.9,1,0.37777777777777777,0.044444444444444446,0.2888888888888889,0.05,0.044444444444444446,0.061111111111111116
822,67,17.4,5.9,46.4,1.1,34.7,1.3,60.9,0.6,1.3,1,0.37931034482758624,0.02298850574712644,0.10919540229885058,0.017241379310344827,0.034482758620689655,0.034482758620689655
823,79,16.6,6.7,39.5,2.1,28.2,1.1,84.7,0.4,1.7,0,0.4096385542168674,0.19879518072289154,0.12650602409638553,0.0,0.024096385542168672,0.10843373493975902
824,79,16.6,6.7,39.5,2.1,28.2,1.1,84.7,0.4,1.7,0,0.4096385542168674,0.19879518072289154,0.12650602409638553,0.0,0.024096385542168672,0.10843373493975902
825,60,16.5,3.9,42.4,2.1,41.9,0.7,71.8,0.5,1.1,1,0.27878787878787875,0.07272727272727272,0.09090909090909091,0.006060606060606061,0.024242424242424242,0.04242424242424242
826,68,15.6,4.0,50.5,0.4,18.5,1.3,56.7,1.4,2.9,1,0.31410256410256415,0.038461538461538464,0.27564102564102566,0.04487179487179487,0.05128205128205129,0.04487179487179487
827,29,21.2,4.8,45.7,0.5,28.6,1.8,71.2,1.3,4.0,0,0.27358490566037735,0.07075471698113207,0.25,0.02830188679245283,0.06132075471698114,0.04245283018867925
828,72,15.1,4.1,42.2,1.9,32.8,0.5,71.1,0.3,1.3,1,0.29139072847682124,0.12582781456953643,0.11258278145695365,0.006622516556291392,0.039735099337748346,0.06622516556291391
829,47,15.1,5.5,38.6,2.5,41.4,1.2,76.4,0.4,1.1,0,0.41059602649006627,0.05960264900662252,0.09933774834437087,0.006622516556291392,0.026490066225165566,0.05960264900662252
830,52,14.9,4.4,38.2,0.9,27.7,1.6,58.5,0.5,1.5,0,0.30201342281879195,0.10738255033557047,0.1342281879194631,0.006711409395973154,0.040268456375838924,0.0738255033557047
831,42,14.8,4.6,41.0,2.3,38.8,1.4,90.0,0.2,1.0,1,0.4054054054054054,0.06081081081081081,0.08108108108108107,0.0,0.020270270270270268,0.03378378378378378
832,72,13.4,3.9,47.5,0.0,0.0,2.4,60.6,1.2,2.5,1,0.3880597014925373,0.04477611940298507,0.27611940298507465,0.08208955223880597,0.04477611940298507,0.09701492537313433
833,59,12.8,2.9,53.8,0.0,0.0,2.0,66.1,0.8,2.2,0,0.34375,0.023437499999999997,0.2421875,0.04687499999999999,0.03125,0.0625
834,43,12.4,3.1,41.7,0.0,0.0,0.8,48.5,1.0,1.5,0,0.23387096774193547,0.024193548387096774,0.20161290322580644,0.04032258064516129,0.016129032258064516,0.04032258064516129
835,81,21.1,6.5,41.0,2.5,33.7,1.8,73.0,0.9,3.3,0,0.3554502369668246,0.05687203791469194,0.19431279620853079,0.023696682464454975,0.023696682464454975,0.03317535545023696
836,46,12.1,3.5,46.9,1.1,36.5,0.4,55.0,0.7,1.1,1,0.32231404958677684,0.04132231404958678,0.1487603305785124,0.01652892561983471,0.008264462809917356,0.04132231404958678
837,56,12.1,3.4,52.8,0.2,0.0,1.5,67.5,0.7,0.7,1,0.3801652892561983,0.03305785123966942,0.10743801652892562,0.008264462809917356,0.05785123966942148,0.03305785123966942
838,68,11.6,2.6,36.7,0.8,32.1,0.6,86.0,0.6,1.2,0,0.2327586206896552,0.08620689655172414,0.15517241379310345,0.008620689655172414,0.034482758620689655,0.05172413793103448
839,58,11.5,2.2,50.8,0.0,0.0,1.3,78.7,0.8,1.5,1,0.28695652173913044,0.017391304347826087,0.19999999999999998,0.0608695652173913,0.017391304347826087,0.034782608695652174
840,63,11.4,2.8,44.6,0.0,0.0,2.3,73.6,1.5,1.9,1,0.3684210526315789,0.017543859649122806,0.2982456140350877,0.02631578947368421,0.017543859649122806,0.07017543859649122
841,56,11.3,2.2,54.4,0.0,0.0,1.2,59.7,1.0,1.6,1,0.2743362831858407,0.017699115044247787,0.23893805309734514,0.04424778761061947,0.017699115044247787,0.053097345132743355
842,61,11.0,2.8,57.9,0.0,0.0,1.7,54.4,1.0,1.8,0,0.38181818181818183,0.018181818181818184,0.2636363636363636,0.02727272727272727,0.018181818181818184,0.045454545454545456
843,41,10.5,3.4,43.3,1.3,34.6,0.8,84.4,0.0,0.6,0,0.3904761904761904,0.12380952380952381,0.06666666666666667,0.0,0.0380952380952381,0.0380952380952381
844,42,9.7,3.1,36.6,1.4,35.1,0.9,67.6,0.1,0.6,1,0.3505154639175258,0.15463917525773196,0.07216494845360825,0.0,0.04123711340206186,0.051546391752577324
845,29,20.7,4.3,31.0,2.4,28.6,0.7,85.0,0.3,2.1,0,0.1932367149758454,0.033816425120772944,0.11594202898550725,0.009661835748792272,0.024154589371980676,0.024154589371980676
846,42,8.5,3.0,38.1,1.2,24.0,0.4,73.3,0.3,0.6,0,0.32941176470588235,0.047058823529411764,0.10588235294117647,0.011764705882352941,0.047058823529411764,0.047058823529411764
847,61,8.1,2.2,55.6,0.0,0.0,0.6,66.7,0.6,0.7,0,0.35802469135802467,0.02469135802469136,0.16049382716049385,0.01234567901234568,0.037037037037037035,0.04938271604938272
848,44,7.6,2.1,46.2,0.2,11.1,0.9,56.1,0.5,0.8,1,0.32894736842105265,0.052631578947368425,0.17105263157894737,0.0,0.039473684210526314,0.052631578947368425
849,44,7.6,2.1,46.2,0.2,11.1,0.9,56.1,0.5,0.8,0,0.32894736842105265,0.052631578947368425,0.17105263157894737,0.0,0.039473684210526314,0.052631578947368425
850,38,7.1,1.9,56.8,0.0,0.0,0.4,60.0,0.7,1.3,0,0.3380281690140845,0.014084507042253523,0.2676056338028169,0.014084507042253523,0.028169014084507046,0.11267605633802819
851,35,5.5,1.4,36.0,1.1,33.3,0.1,100.0,0.1,0.6,1,0.2727272727272727,0.03636363636363637,0.12727272727272726,0.0,0.018181818181818184,0.018181818181818184
852,78,36.0,12.1,43.0,2.3,28.2,6.0,84.7,0.8,4.3,1,0.44722222222222224,0.21666666666666667,0.14166666666666666,0.002777777777777778,0.061111111111111116,0.06666666666666667
853,80,30.1,11.0,39.1,3.4,35.8,2.8,72.5,1.0,2.4,1,0.3953488372093023,0.18604651162790695,0.1096345514950166,0.0033222591362126247,0.04318936877076412,0.07641196013289035
854,81,29.1,11.6,46.3,2.6,32.7,2.0,70.6,2.2,4.2,1,0.4467353951890034,0.03780068728522337,0.21993127147766323,0.027491408934707903,0.024054982817869414,0.041237113402061855
855,80,28.9,7.9,40.3,3.9,36.1,1.5,69.9,0.4,2.9,1,0.30449826989619383,0.0934256055363322,0.11418685121107267,0.003460207612456748,0.03806228373702423,0.051903114186851215
856,80,28.8,10.1,42.1,2.7,41.6,1.7,70.4,0.4,2.0,1,0.375,0.15625,0.08333333333333333,0.006944444444444445,0.02777777777777778,0.0625
857,63,20.1,4.8,52.7,0.2,10.0,0.7,68.1,1.6,3.3,0,0.2736318407960199,0.03482587064676616,0.24875621890547261,0.01990049751243781,0.04477611940298507,0.03482587064676616
858,79,24.7,6.7,44.3,0.7,24.5,3.2,74.7,1.5,3.3,1,0.3441295546558705,0.032388663967611336,0.19433198380566802,0.012145748987854251,0.024291497975708502,0.04453441295546559
859,65,24.2,9.8,47.7,0.1,33.3,3.5,82.5,2.1,3.6,1,0.5082644628099174,0.03305785123966942,0.2396694214876033,0.02892561983471074,0.02066115702479339,0.06198347107438017
860,78,22.6,6.1,46.2,1.2,32.3,1.9,77.7,1.7,3.2,1,0.331858407079646,0.053097345132743355,0.2168141592920354,0.035398230088495575,0.030973451327433624,0.04424778761061947
861,61,22.6,5.8,48.7,0.1,33.3,2.4,75.2,1.7,3.2,1,0.33628318584070793,0.04424778761061947,0.2168141592920354,0.004424778761061947,0.026548672566371678,0.03982300884955752
862,72,21.4,7.8,40.7,2.0,39.7,2.8,75.2,0.8,1.5,1,0.4345794392523365,0.09345794392523366,0.10747663551401869,0.0,0.03738317757009346,0.07476635514018692
863,61,20.3,8.1,41.5,3.5,38.0,1.8,90.0,0.2,1.7,0,0.4778325123152709,0.059113300492610835,0.09359605911330049,0.0049261083743842365,0.019704433497536946,0.06403940886699508
864,79,20.2,5.4,44.2,1.0,26.3,2.0,80.0,0.2,1.8,1,0.3316831683168317,0.1386138613861386,0.09900990099009901,0.0,0.024752475247524754,0.06435643564356436
865,81,19.8,5.7,47.0,1.1,34.8,0.5,63.4,0.5,2.6,0,0.30808080808080807,0.22727272727272727,0.15656565656565657,0.005050505050505051,0.0606060606060606,0.08585858585858586
866,80,19.8,5.2,47.8,1.1,33.3,1.7,81.2,0.7,2.3,1,0.3383838383838384,0.04040404040404041,0.15656565656565657,0.010101010101010102,0.025252525252525252,0.05555555555555556
867,49,18.1,6.5,41.5,1.7,34.1,1.2,71.2,0.4,1.7,1,0.3756906077348066,0.08839779005524862,0.11602209944751381,0.011049723756906077,0.03867403314917126,0.06629834254143646
868,61,17.5,5.7,39.9,3.0,35.7,1.2,85.9,0.5,1.7,1,0.3771428571428571,0.03428571428571429,0.12000000000000001,0.011428571428571429,0.017142857142857144,0.04
869,79,17.2,6.8,45.0,2.3,37.2,1.3,73.6,0.4,1.4,0,0.4593023255813954,0.04651162790697675,0.10465116279069768,0.01744186046511628,0.03488372093023256,0.06395348837209303
870,67,16.9,3.4,59.6,0.0,0.0,1.8,57.7,1.6,2.9,1,0.30177514792899407,0.03550295857988166,0.26627218934911245,0.01775147928994083,0.02958579881656805,0.04733727810650888
871,67,16.9,3.4,59.6,0.0,0.0,1.8,57.7,1.6,2.9,0,0.30177514792899407,0.03550295857988166,0.26627218934911245,0.01775147928994083,0.02958579881656805,0.04733727810650888
872,36,15.7,5.0,41.4,1.6,41.4,1.1,80.5,0.6,1.3,1,0.3694267515923567,0.05732484076433121,0.12101910828025478,0.006369426751592357,0.01910828025477707,0.05732484076433121
873,80,15.4,3.2,39.5,0.5,22.5,0.9,66.2,0.5,1.4,0,0.2077922077922078,0.1038961038961039,0.11688311688311688,0.006493506493506494,0.06493506493506493,0.0909090909090909
874,69,14.9,4.8,52.4,0.0,0.0,2.4,81.0,1.4,1.9,1,0.4697986577181208,0.026845637583892617,0.22147651006711408,0.026845637583892617,0.013422818791946308,0.0738255033557047
875,66,14.7,3.9,38.0,1.2,28.2,0.7,78.3,0.3,0.9,0,0.2585034013605442,0.08843537414965986,0.08843537414965986,0.006802721088435375,0.04081632653061225,0.06122448979591837
876,18,13.3,4.9,33.7,1.4,26.9,1.3,73.9,0.4,1.3,0,0.3533834586466165,0.13533834586466165,0.12781954887218044,0.022556390977443608,0.03007518796992481,0.06015037593984962
877,59,12.8,2.6,51.0,0.3,50.0,0.8,78.0,1.1,2.3,1,0.265625,0.0390625,0.25781249999999994,0.03125,0.023437499999999997,0.0390625
878,37,11.6,2.2,45.7,0.0,0.0,1.2,80.0,0.8,1.4,1,0.25862068965517243,0.017241379310344827,0.18965517241379312,0.008620689655172414,0.017241379310344827,0.05172413793103448
879,68,10.6,3.4,44.3,0.0,0.0,1.7,66.1,0.6,1.5,1,0.38679245283018865,0.03773584905660378,0.19811320754716982,0.02830188679245283,0.01886792452830189,0.07547169811320756
880,43,9.6,2.8,48.3,0.0,0.0,0.8,88.2,0.9,1.2,0,0.3541666666666667,0.020833333333333336,0.20833333333333334,0.0,0.03125,0.0625
881,39,9.5,2.1,35.8,0.4,6.7,0.6,50.0,0.2,0.6,1,0.18947368421052632,0.031578947368421054,0.08421052631578947,0.010526315789473684,0.010526315789473684,0.05263157894736842
882,51,9.1,2.7,39.0,0.3,23.5,0.8,69.8,0.3,0.7,0,0.29670329670329676,0.09890109890109891,0.10989010989010989,0.01098901098901099,0.06593406593406594,0.07692307692307693
883,23,8.8,3.3,36.8,0.9,25.0,1.0,75.0,0.8,0.9,1,0.3863636363636363,0.07954545454545453,0.19318181818181815,0.011363636363636364,0.03409090909090909,0.045454545454545456
884,32,22.9,6.9,46.2,2.1,44.1,1.1,85.7,0.4,2.1,0,0.36244541484716164,0.1572052401746725,0.1091703056768559,0.0043668122270742364,0.04366812227074236,0.06550218340611354
885,39,8.7,2.3,25.0,1.4,18.5,0.4,94.1,0.1,0.6,0,0.20689655172413796,0.13793103448275862,0.08045977011494253,0.01149425287356322,0.08045977011494253,0.06896551724137931
886,57,8.5,1.7,45.4,0.0,0.0,1.2,60.6,1.0,1.4,1,0.27058823529411763,0.03529411764705882,0.27058823529411763,0.023529411764705882,0.03529411764705882,0.047058823529411764
887,46,7.3,1.8,40.2,0.0,0.0,0.6,29.6,0.7,1.0,1,0.21917808219178084,0.027397260273972605,0.2328767123287671,0.0684931506849315,0.013698630136986302,0.05479452054794521
888,33,5.5,1.3,45.5,0.1,0.0,0.7,47.8,0.8,0.7,0,0.2727272727272727,0.03636363636363637,0.2727272727272727,0.018181818181818184,0.03636363636363637,0.018181818181818184
889,73,35.6,13.7,44.7,0.0,0.0,4.7,60.9,3.8,7.1,1,0.4241573033707865,0.025280898876404494,0.30617977528089885,0.047752808988764044,0.02247191011235955,0.047752808988764044
890,82,32.8,6.7,49.3,1.7,33.1,2.6,74.3,1.1,4.6,1,0.27439024390243905,0.09146341463414635,0.17378048780487806,0.01829268292682927,0.05182926829268293,0.05182926829268293
891,82,32.6,8.3,52.0,0.0,0.0,5.0,67.1,3.5,6.5,1,0.36809815950920244,0.027607361963190184,0.3067484662576687,0.05214723926380368,0.027607361963190184,0.06134969325153374
892,80,29.7,8.0,47.0,0.7,23.2,2.9,82.3,2.4,3.6,1,0.3400673400673401,0.06397306397306397,0.20202020202020202,0.01346801346801347,0.030303030303030304,0.04377104377104377
893,74,27.7,8.1,45.5,0.3,17.4,3.2,68.8,2.0,4.2,1,0.35018050541516244,0.061371841155234655,0.22382671480144406,0.06859205776173286,0.02888086642599278,0.06498194945848376
894,82,26.5,6.0,35.2,3.2,35.5,0.8,73.1,0.3,2.3,1,0.22264150943396227,0.1849056603773585,0.09811320754716982,0.0,0.03773584905660377,0.05283018867924528
895,76,24.5,9.8,39.4,3.7,28.8,2.1,68.9,0.5,1.5,1,0.42040816326530617,0.07755102040816327,0.08163265306122448,0.004081632653061225,0.02857142857142857,0.05714285714285714
896,78,21.3,4.8,43.2,0.1,25.0,1.4,67.3,0.8,1.9,1,0.23943661971830985,0.06572769953051642,0.1267605633802817,0.01408450704225352,0.03286384976525821,0.03286384976525821
897,79,20.4,7.9,45.5,1.8,31.2,1.4,68.2,0.7,1.8,1,0.4264705882352941,0.14705882352941177,0.11764705882352941,0.0,0.04901960784313726,0.07352941176470588
898,62,17.8,7.0,42.7,0.8,30.8,1.1,72.7,2.0,3.5,0,0.3932584269662921,0.0449438202247191,0.30337078651685395,0.016853932584269662,0.02247191011235955,0.05056179775280899
899,68,19.6,6.3,39.3,1.0,24.6,2.0,78.9,0.1,1.4,1,0.346938775510204,0.16836734693877548,0.07653061224489795,0.00510204081632653,0.02551020408163265,0.09183673469387754
900,23,19.2,5.5,29.1,2.3,25.9,0.3,62.5,0.7,2.0,0,0.20833333333333334,0.046875,0.14062500000000003,0.005208333333333334,0.03125,0.036458333333333336
901,82,18.9,5.6,53.3,1.1,42.4,0.9,78.9,1.3,2.2,1,0.380952380952381,0.031746031746031744,0.1851851851851852,0.010582010582010583,0.026455026455026457,0.026455026455026457
902,43,17.7,4.3,57.6,0.0,0.0,2.1,57.1,1.1,2.0,0,0.3446327683615819,0.01694915254237288,0.17514124293785313,0.07344632768361582,0.02259887005649718,0.06779661016949153
903,80,17.3,4.9,44.2,0.2,23.1,2.2,69.5,1.1,1.9,1,0.34104046242774566,0.06358381502890173,0.17341040462427745,0.011560693641618497,0.05202312138728324,0.05202312138728324
904,82,17.0,4.3,53.7,0.0,0.0,1.4,70.3,1.9,2.7,1,0.32941176470588235,0.023529411764705882,0.27058823529411763,0.03529411764705882,0.023529411764705882,0.047058823529411764
905,77,16.4,5.0,47.5,0.4,38.7,2.0,73.7,1.1,1.8,1,0.39024390243902446,0.04878048780487806,0.17682926829268295,0.01829268292682927,0.06097560975609757,0.06097560975609757
906,76,15.4,4.8,42.9,1.7,33.6,1.4,75.7,0.4,1.0,1,0.37012987012987014,0.14285714285714288,0.08441558441558442,0.01948051948051948,0.06493506493506493,0.07142857142857144
907,46,15.3,4.3,41.2,0.1,0.0,1.6,64.0,1.4,2.4,0,0.3006535947712418,0.058823529411764705,0.2483660130718954,0.026143790849673203,0.032679738562091505,0.0915032679738562
908,71,14.8,5.2,52.8,0.0,0.0,1.9,63.0,1.7,2.7,1,0.4527027027027027,0.020270270270270268,0.2972972972972973,0.05405405405405406,0.020270270270270268,0.06081081081081081
909,25,14.2,3.8,36.2,2.2,30.4,0.4,77.8,0.3,1.2,0,0.2605633802816902,0.04929577464788732,0.09859154929577464,0.0,0.04225352112676056,0.028169014084507046
910,68,13.3,4.8,37.2,1.3,35.3,1.4,66.7,0.7,1.0,0,0.37593984962406013,0.03759398496240601,0.13533834586466165,0.022556390977443608,0.03007518796992481,0.06015037593984962
911,62,13.0,3.2,42.9,0.1,33.3,1.1,70.1,0.3,1.0,1,0.2692307692307692,0.13076923076923078,0.10769230769230768,0.007692307692307693,0.04615384615384615,0.06923076923076923
912,67,13.0,4.3,40.4,0.1,33.3,1.5,43.6,1.1,1.9,1,0.3153846153846154,0.04615384615384615,0.22307692307692306,0.023076923076923075,0.03076923076923077,0.06153846153846154
913,39,13.0,4.0,42.6,1.7,35.8,0.7,70.4,0.4,1.3,1,0.34615384615384615,0.10769230769230768,0.13076923076923078,0.015384615384615385,0.038461538461538464,0.04615384615384615
914,38,12.7,3.3,36.3,1.4,26.9,0.5,73.7,0.3,0.8,0,0.2440944881889764,0.14173228346456693,0.08661417322834647,0.0,0.03937007874015748,0.05511811023622047
915,36,12.0,3.5,33.6,1.4,24.5,0.7,62.5,0.1,0.8,0,0.25833333333333336,0.11666666666666665,0.075,0.0,0.03333333333333333,0.05833333333333333
916,76,16.6,5.1,39.4,1.3,22.0,1.6,78.0,0.3,1.6,0,0.3373493975903614,0.13855421686746985,0.11445783132530118,0.006024096385542168,0.04216867469879518,0.06626506024096386
917,38,11.4,3.0,38.9,0.6,27.3,1.3,68.8,0.5,0.9,0,0.28947368421052627,0.08771929824561403,0.12280701754385964,0.008771929824561403,0.05263157894736842,0.06140350877192982
918,11,10.6,1.8,60.0,0.0,0.0,0.5,33.3,1.5,1.8,0,0.22641509433962265,0.03773584905660378,0.32075471698113206,0.03773584905660378,0.03773584905660378,0.05660377358490566
919,45,10.1,2.6,38.5,0.6,20.0,1.2,65.5,0.6,0.6,1,0.2871287128712871,0.04950495049504951,0.12871287128712872,0.009900990099009901,0.039603960396039604,0.04950495049504951
920,79,39.5,18.9,41.7,2.7,29.0,5.8,75.4,1.3,4.2,1,0.5291139240506328,0.14936708860759496,0.13924050632911392,0.01772151898734177,0.04050632911392405,0.08860759493670886
921,82,36.5,17.9,42.6,2.6,32.2,6.4,77.7,2.2,3.8,1,0.5753424657534246,0.07671232876712328,0.16712328767123286,0.0136986301369863,0.03287671232876712,0.0821917808219178
922,76,35.6,10.8,38.6,4.9,39.0,2.2,80.4,0.6,2.9,1,0.33707865168539325,0.19101123595505617,0.09550561797752809,0.008426966292134831,0.03651685393258427,0.07584269662921349
923,61,34.9,13.1,46.5,0.9,30.2,5.1,74.7,1.4,2.7,1,0.46418338108882523,0.12893982808022922,0.11461318051575932,0.017191977077363897,0.040114613180515755,0.09169054441260746
924,75,33.5,9.5,45.9,0.2,35.7,3.8,70.1,2.5,4.9,1,0.34328358208955223,0.029850746268656716,0.2208955223880597,0.0417910447761194,0.023880597014925373,0.0417910447761194
925,70,29.2,9.9,40.0,1.9,30.5,1.4,78.6,1.0,2.8,1,0.3287671232876712,0.051369863013698634,0.13013698630136986,0.006849315068493151,0.03424657534246575,0.05479452054794521
926,55,26.8,7.2,38.4,0.4,23.8,1.8,81.6,0.7,2.5,1,0.26492537313432835,0.24253731343283583,0.11940298507462686,0.0037313432835820895,0.041044776119402986,0.09328358208955223
927,73,24.5,6.2,40.3,2.6,35.8,1.4,63.1,1.5,2.9,1,0.27755102040816326,0.05306122448979592,0.17551020408163265,0.004081632653061225,0.024489795918367346,0.04081632653061224
928,75,23.9,6.0,45.9,0.0,0.0,2.4,76.5,2.5,3.8,1,0.3054393305439331,0.029288702928870293,0.26359832635983266,0.012552301255230125,0.01673640167364017,0.041841004184100423
929,67,23.7,7.9,43.0,1.0,30.3,2.1,70.3,2.2,3.3,1,0.3628691983122363,0.05907172995780591,0.2320675105485232,0.03375527426160338,0.04219409282700422,0.04219409282700422
930,82,22.5,5.3,46.0,0.0,0.0,1.7,69.7,1.5,4.1,1,0.2711111111111111,0.044444444444444446,0.24888888888888888,0.04,0.013333333333333332,0.08444444444444445
931,37,15.5,4.2,35.9,1.4,30.2,1.1,71.8,0.2,1.1,0,0.2709677419354839,0.1870967741935484,0.08387096774193549,0.0064516129032258064,0.05161290322580645,0.05806451612903226
932,38,19.1,3.6,45.7,0.3,15.4,1.6,70.5,1.4,2.6,1,0.23560209424083767,0.06806282722513089,0.20942408376963348,0.005235602094240838,0.03664921465968586,0.06282722513089005
933,47,19.0,6.0,39.4,0.2,44.4,2.2,62.9,1.2,2.4,1,0.3263157894736842,0.06315789473684211,0.18947368421052632,0.021052631578947368,0.03684210526315789,0.05789473684210527
934,75,18.6,5.4,38.6,2.7,37.1,0.9,82.1,0.2,1.3,1,0.3172043010752688,0.15053763440860213,0.08602150537634408,0.005376344086021505,0.04301075268817204,0.09139784946236558
935,56,18.6,7.3,49.4,0.6,30.6,1.4,76.9,1.2,1.4,1,0.45698924731182794,0.11290322580645161,0.13978494623655913,0.01075268817204301,0.04838709677419355,0.04301075268817204
936,41,17.9,5.0,35.5,0.8,21.2,0.9,59.5,1.4,3.0,1,0.23463687150837992,0.03910614525139665,0.25139664804469275,0.044692737430167606,0.05027932960893855,0.05027932960893855
937,81,17.1,5.5,40.0,1.1,31.4,1.6,75.6,0.4,1.3,1,0.34502923976608185,0.1286549707602339,0.0935672514619883,0.011695906432748537,0.06432748538011696,0.08771929824561403
938,69,16.1,5.1,41.4,1.2,33.8,1.1,82.3,0.5,1.1,1,0.3416149068322981,0.14906832298136644,0.09937888198757763,0.006211180124223602,0.049689440993788817,0.07453416149068322
939,53,14.5,6.7,40.1,1.2,31.1,1.5,72.8,0.3,0.9,1,0.47586206896551725,0.06896551724137931,0.08275862068965517,0.006896551724137932,0.034482758620689655,0.07586206896551725
940,24,15.1,4.5,40.4,1.4,38.2,1.0,47.8,1.0,1.8,0,0.3112582781456954,0.026490066225165566,0.18543046357615894,0.033112582781456956,0.07947019867549669,0.039735099337748346
941,57,13.5,5.3,38.0,0.7,25.6,1.0,78.6,0.4,0.9,1,0.37037037037037035,0.0962962962962963,0.0962962962962963,0.0,0.037037037037037035,0.06666666666666667
942,71,13.1,3.2,47.4,0.0,0.0,1.1,71.3,1.6,2.5,1,0.2900763358778626,0.06106870229007634,0.3206106870229008,0.03053435114503817,0.03053435114503817,0.05343511450381679
943,35,12.6,4.0,47.5,0.1,0.0,0.8,75.0,0.9,2.0,1,0.34920634920634924,0.047619047619047616,0.23015873015873015,0.03968253968253968,0.03968253968253968,0.03968253968253968
